Fecha;Comprobante;Proveedor;Descripcion producto;Importe;Moneda;Gerencia;Tipocompra
13/12/2021;OC-00010761;Nacion Seguros S.A.;poliza de caución;$ 31.618,31;Pesos;Gerencia de Administracion y Finanzas;Contratacion directa - Inciso K
13/12/2021;OC-00010764;ISS FACILITY SERVICES SRL;OC R1 ISS ;$ 14.517.992,97;Pesos;Subgerencia de Servicios Corporativos y Logistica;Licitacion Publica Nacional
14/12/2021;OC-00010772;LVX   SRL;AVEVA -CF-ELITE-RHST-(LVX10201) Customer FIRST - Elite - Renewal -Historian;$ 1.654,55;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso C
14/12/2021;OC-00010770;CABALLITO CARS SA;Camionetas tipo pickup CUATRO POR CUATRO (4x4), Segun Renglon 1;$ 91.666.442,24;Pesos;Subgerencia de Servicios Corporativos y Logistica;Licitacion Publica Nacional
14/12/2021;OC-00010771;CPS COMUNICACIONES METROTEL;ABONO MENSUAL - Enlace L2L de 300 Mbps entre Av. del Libertador 498 Piso 14, CABA (Torre Prourban) y Av. Gral. J.D. Perón 7934, Benavidez, Bs.As. (Estación Terrena Benavidez) - Contratación a 12 meses (desde fecha de aceptación técnica del servicio) - Plazo de implementación: 15 días hábiles (desde emisión de OC);$ 377.520,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
14/12/2021;OC-00010769;La Esquina del Neumatico S.A.;AC300KY - ALINEACION BALANCEO - BENAVIDEZ;$ 4.860,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
15/12/2021;OC-00010775;WETEL S.R.L;Cierres de empalme FOSC de 96 F.O;$ 79.500,00;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
15/12/2021;OC-00010773;RCR GROUP S.A.;Manta Costilla termocontraible;$ 492,00;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
15/12/2021;OC-00010774;Avanzados de Electrónica LADE Profesional SA;Caja de Empalme FIST BE6;$ 45.520,20;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
15/12/2021;OC-00010777;BRENKIER, MARIO JOSE;sillas para NOC REFEFO;$ 361.600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
15/12/2021;OC-00010776;La Esquina del Neumatico S.A.;MHV098 - ALIN DEL Y BALANCEO - BENAVIDEZ-VW AMAROK 2.0 TD 4x4 DC HIGH 180 HP--2013-8AWDD42H1CA039624-;$ 3.560,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
16/12/2021;OC-00010781;ARGENTINA LOGISTIC SERVICES S.A.;Contratación de una Empresa que realice el Servicio de Transporte general de carga y/o cargas especiales en todo el país.- la orden de compra debe ser abierta-;$ 8.800.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
16/12/2021;OC-00010778;ALVAREZ RODRIGO OMAR;AC787OS - SERVICE 80000 KM + ALIN ROT Y BAL + CAMBIO DE 4 CUBIERTAS + REPARACION DE ESPARRAGO DE RUEDA DELANTERA -  BARILOCHE-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446608-;$ 34.370,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
16/12/2021;OC-00010779;FOLMER S.A.;AB263RO - REPARACION DE FALLA EN TURBO (REEMPLAZO DE SENSOR) - CONCORDIA-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J4HJ007297-;$ 21.756,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
16/12/2021;OC-00010780;AGUIL JORGE SALOMON;MHV093 - REPARACION DE PERDIDA DE ACEITE DE DIFERENCIAL POR RUEDA TRASERA IZQ - SAN JUAN-VW AMAROK 2.0 TD 4x4 DC HIGH 180 HP--2013-8AWDD42HOCA048072-;$ 20.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
16/12/2021;OC-00010782;ARES Electronica Industrial S.A.;Bomba Dosificadora + valvulas + y conexion a tanque;$ 12.586,42;Pesos;Subgerencia de Servicios Corporativos y Logistica;
17/12/2021;OC-00010784;T.M S.A;AE174MX - SERVICE 90000 KM + ALIN ROT Y BAL - EL DORADO , MISIONES-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2020-8AJFB8CBXL1559942-GARANTIA;$ 36.200,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
17/12/2021;OC-00010783;La Esquina del Neumatico S.A.;AD072JC - ALIN ROT Y BAL + ARME Y DESARME - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P 5 PAX--2018-8AEGC9HPAJG530628-;$ 7.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
20/12/2021;OC-00010792;Planex S.A.;"REPARACION DE FUSIONADORA 70 S – ex GO 	NEUQUEN";$ 544,50;Dólares;Gerencia de Operaciones Terrestres;Compras Menores
20/12/2021;OC-00010787;Nacion Seguros S.A.;Servicio de Póliza;$ 3.474,00;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
20/12/2021;OC-00010786;JIMENA SOLEDAD PRESA;Servicio de traducción para la web de ARSAT;$ 55.000,00;Pesos;Gerencia de Relaciones Institucionales;Compras Menores
20/12/2021;OC-00010790;Mancrol S.A.;EXTINTORES MANUALES A BASE DE POLVO  QUÍMICO DE 5 KGS CON SOPORTE PARA SITIOS  REFEFO: Shelter I-II , Gabinetes y Depósitos ;$ 599.924,05;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
20/12/2021;OC-00010793;DIGITAL MED S.A.;Readecuaciones definitivas en la provincia de Entre Ríos y construcción Cámaras FO.;$ 2.119.709,65;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
20/12/2021;OC-00010794;CHARTIER MIRTA SUSANA - BONAVIA NEUMATICOS;MKU548 - RECAMBIO DE ELECTROVENTILADOR+ BOMBA DE ACEITE + ACEITE Y FLUIDOS - CORDOBA-RENAULT KANGOO 1.5 D DCI 2P GRAND CONFORT--2013-8A1FC1E25DL589049-;$ 61.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
20/12/2021;OC-00010796;DMC WIRELESS SYSTEMS SA;"Obra Mudanza de terminal de radio Medanos - Municipio Villarino		";$ 368.372,00;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso F
20/12/2021;OC-00010799;MARIANA  SOCIEDAD ANONIMA;Campera Polar Unisex;$ 1.490.620,00;Pesos;Subgerencia de RRHH y RSE;Concurso Privado Nacional
20/12/2021;OC-00010800;La Esquina del Neumatico S.A.;AD803LX/AD803LW provision de  8 cubiertas 205 55 R16 indice de carga y velocidad 91V modelo simil Bridgestone Turanza ER300 con colocación, balanceo y alineación completos – Benavidez-TOYOTA COROLLA XEI PACK 1.8 CVT--2019-9BRBU3HE9K0190505-GARANTIA;$ 286.994,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
21/12/2021;OC-00010814;Victor Masson Transporte Cruz del Sur S.A.;Empresa que realice el Servicio terrestre de Transporte y Distribución de mercadería propiedad de ARSAT dentro del Territorio Nacional.;$ 960.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
21/12/2021;OC-00010810;NEXT NET SRL;"Acometida CCK - Red CABA.		";$ 26.626,10;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
21/12/2021;OC-00010811;LA RIOJA TELECOMUNICACIONES SAPEM;Cámaras de Frontera Óptica de baja en la provincia de la Rioja ;$ 12.138,80;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso K
21/12/2021;OC-00010815;DAMIAN MOGILNER COVERHILL;Impermeabilización Techos de Grupos Electrógenos y de Entrada CND, en la Estación Terrena Benavídez;$ 82.178,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
21/12/2021;OC-00010804;WACHTER JUAN JOSE;"Compra de carteles ""ARSAT"" y ""ARGENTINA PRESIDENCIA"" para colocar en distintos sectores de la ETB";$ 195.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
21/12/2021;OC-00010808;BORIGEN BETZEL SRL;AC787OZ - PROVISION Y REEMPLAZO DE 4 BUJES DE PARRILLA + 2 ROTULAS SUP + 2 ROT INF + 2 BUJE BARRA ESTAB CENTRAL + JUEGO PASTILLAS FRENO + 2 DISCOS FRENO DEL - SS JUJUY-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446749-;$ 183.132,53;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
21/12/2021;OC-00010812;DIGITAL MED S.A.;Proveer y construir la Obra de fibra óptica destinada al PARQUE TECNOLOGICO BARILOCHE, tal como se indica en el “Anexo III” del PET;$ 16.644.621,07;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
21/12/2021;OC-00010802;Intellymation S.R.L.;Soporte y Asistencia tecnica plataforma Wonderware. Periodo 17/10/21 hasta 16/10/22;$ 2.577.600,00;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
21/12/2021;OC-00010806;NF MAQUINARIAS S.R.L.;Asistencia cuadrilla civil por emergencia - AGUILARES - TUCUMAN;$ 30.250,00;Pesos;Gerencia de Operaciones Terrestres;
21/12/2021;OC-00010807;ECOBAT S.R.L;Noviembre y Diciembre;$ 18.150,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
22/12/2021;OC-00010816;MI Taller  AGAFONOV IVAN;AC787OY - Service 120.000 km  + ALIN ROT Y BAL - Rio Gallegos-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446585-;$ 44.165,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
22/12/2021;OC-00010817;BANCHIK AUTOMOTORES SA;AB263RJ - SERVICE 140000 KM + ALIN ROT Y  BAL - GUALEGUAYCHU-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J2HJ007301-GARANTIA;$ 35.054,13;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
23/12/2021;OC-00010820;NÉSTOR JULIO GUERECHET S.A.;Corrimiento de la traza ruta Provincial N°3 - Pcia Santa Fe - Tramo Cañada Ombú - Los Amores;$ 49.954.455,27;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso I
23/12/2021;OC-00010825;KARAM AUTOMOTORES S.A.;AB973TO - SERVICE 150000 KM + ALIN ROT Y BAL - LA RIOJA-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K7JJ044634-GARANTIA;$ 37.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
23/12/2021;OC-00010826;Autos Mediterraneos SA;NWD155 - DISTRIBUCION COMPLETA - SAN LUIS-VW AMAROK 2.0 TD 4x4 DC 2014--2014-8AWDD42H5DA053799-;$ 114.540,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
27/12/2021;OC-00010827;CONCIBE SRL;Reparacion cañerias de gas;$ 891.650,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso I
27/12/2021;OC-00010828;Merco Rep SA;AB263RI - PROVISION Y REEMPLAZO DE PARRILLA DE SUSP , 2 AMORT DEL, FICHA+ KIT CABLEADO Y MODULO DE TRAILER , SOPORTE DE MODULO, BOCHA DE CAMBIO , ALIN Y BAL - RESISTENCIA -FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J8HJ007285-GARANTIA;$ 87.880,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
28/12/2021;OC-00010830;MARMAQ Revisión Técnica Jurisdicción Nacional;AD404BU - VERIFICACION TECNICA VEHICULAR - BENAVIDEZ-FORD F-4000D 4X4 CHASIS C/CABINA--2019-9BFLF49P4KB016542-;$ 10.800,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
29/12/2021;OC-00010832;UILON SRL;AB973TQ - SERVICE 130000 KM + ALIN ROT Y BAL - SAN CARLOS DE BARILOCHE, RIO NEGRO-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K4JJ044624-GARANTIA;$ 35.180,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
29/12/2021;OC-00010833;TREOS NORTE SA;AD888WE - SERVICE 90000 KM + ALIN ROT Y BAL (URGENTE USO DIRECTIVO) - BENAVIDEZ-TOYOTA INNOVA SR 2.7 6 A/T 8A--2019-MHFCX8EM3K0112396-GARANTIA;$ 24.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
29/12/2021;OC-00010834;Alem Sur SA;AD803LZ - SERVICE 70000 KM + ALIN ROT Y BAL -  VILLA MARIA CORDOBA-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CBXL1559214-GARANTIA;$ 28.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
29/12/2021;OC-00010837;GALLARDO MARIA BELEN ;Alquiler de cochera para auto en Villa Ballester;$ 78.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
29/12/2021;OC-00010838;PREMIUN INTERNACIONAL LOGISTIC SERVICES S.A;Mejoras en la obra ETB ;$ 8.349.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
29/12/2021;OC-00010835;PEDREGOZA Carlos Ricardo;Llaves de alta tension;$ 49.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
29/12/2021;OC-00010836;REVESTIMIENTOS DEL PLATA S.A. PINTURERIAS DEL PLATA;SILVER DEMARCACION VIAL AMAR X 20LT 35,00 25.148,70;$ 47.232,59;Pesos;Subgerencia de Servicios Corporativos y Logistica;
3/1/2022;OC-00010843;TECNORED SA;Licencias Puertos ATN 910C 2*10GE Enable License;$ 7.453,60;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso C
3/1/2022;OC-00010839;TREOS NORTE SA;AD888WE - SERVICE 90000 KM + ALIN ROT Y BAL (URGENTE USO DIRECTIVO) - BENAVIDEZ-TOYOTA INNOVA SR 2.7 6 A/T 8A--2019-MHFCX8EM3K0112396-GARANTIA;$ 600,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
3/1/2022;OC-00010840;COIVALSA S.A.;Corrimiento de traza sobre Ruta 3 traza Daniel Cerri - Bahía Blanca;$ 14.847.590,28;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
3/1/2022;OC-00010842;HERTIG SA;Auditoría anual de superficie de tanques aéreos (x3) y subterráneos (x2) de la ETB;$ 37.845,05;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
3/1/2022;OC-00010844;ARMORIQUE MOTORS S.A.;AD027DW - REPOSICION DE BATERIA X AGOTAMIENTO - RIO NEGRO-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 115 06-2018-8AEGC9HPAJG530397-;$ 18.686,26;Pesos;Subgerencia de Servicios Corporativos y Logistica;
4/1/2022;OC-00010845;KOLODZIEJEZUK GUILLERMO;LFU730 - PROVISION Y REEMPLAZO DE RETEN DE RUEDA + BIELETA BARRA ESTAB + AMORT DEL + KIT RODAMIENTO RUEDAS + REEMPLAZO DE RODAMIENTOS DE PALIER - ESQUEL-FORD RANGER 3.0 TDI DC 4x4 L/10 XLT--2012-8AFER13PXCJ006261-;$ 83.400,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/1/2022;OC-00010847;ALMAGRO REFRIGERACION Y ASOCIADOS S.A.;Compresor Scroll Marca COPELAND, modelo: ZR125KCE-TFD-550.;$ 374.346,96;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/1/2022;OC-00010846;TRANE de Argentina S.A.;COMPRESOR SCROLL MARCA DANFOSS MODELO: SM120S4VC;$ 1.529,21;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/1/2022;OC-00010848;M2MDataGlobal SAS;Sim multicarrier para 11 rastreadores 5MB mensuales en pool - abono mensual;$ 239,58;Dólares;Subgerencia de Servicios Corporativos y Logistica;
5/1/2022;OC-00010862;PROMTEL S.R.L;reparación platea nodo VILLA DON BOSCO;$ 190.575,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
6/1/2022;OC-00010864;ELECTRICA BOULEVARD -  MANIERI GONZALO ALBERTO;IC60H Schneider 4x40 Curva D 10 KA;$ 62.103,55;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
6/1/2022;OC-00010867;DIGITAL MED S.A.;Ampliación OC-00010608 ;$ 1.630.427,24;Pesos;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
6/1/2022;OC-00010865;La Esquina del Neumatico S.A.;AD072IC - ARME DESARME VALVULAS Y BALANCEO - BENAVIDEZ-PEUGEOT PARTNER FURGON CONFORT 1.6 2P-708414 111509 119 02-2018-8AEGC9HPAJG530616-;$ 2.640,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
6/1/2022;OC-00010866;La Esquina del Neumatico S.A.;KUX006 - ARME DESARME VALVULAS ALIN Y BALANCEO - BENAVIDEZ-MERCEDES BENZ SPRINTER 313CDI/3550-mixt04+1--2012-8AC903662CE055289-;$ 8.400,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
7/1/2022;OC-00010870;CHARTIER MIRTA SUSANA - BONAVIA NEUMATICOS;LEU455 - Cambio Válvula Presión y Presostato  ACC + Reparación Maquina Alza Cristal Der + 2 BIELETAS + REPARACION CAJA DIRECCION - CORDOBA-RENAULT MASTER PH3 DCI 120 L--2012-93YADC1D6CJ164474-;$ 74.970,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
7/1/2022;OC-00010869;ARGENTINA LOGISTIC SERVICES S.A.;"Carga de 10.000 mts3	";$ 22.000,00;Dólares;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
7/1/2022;OC-00010871;Italsur SA.  Aguas del Sur;dispenser de agua para oficina piso 14 Rulero;$ 31.278,50;Pesos;Subgerencia de Servicios Corporativos y Logistica;
7/1/2022;OC-00010868;Ibercom Multicom SA;ASISTENCIA CIVIL CORTE DE F.O. - ROSARIO SANTA FE;$ 40.500,00;Pesos;Gerencia de Operaciones Terrestres;
10/1/2022;OC-00010876;Nacion Seguros S.A.;Seguros de diectores;$ 61.600,00;Pesos;Gerencia de Administracion y Finanzas;Contratacion directa - Inciso K
10/1/2022;OC-00010878;COINAUTO SA;AC787OO - SERVICE 100000 KM + ALIN ROT Y BAL + DISTRIBUCION COMPLETA - PARANA -CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC447258-;$ 98.799,25;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
10/1/2022;OC-00010879;GOLDSTEIN AUTOMOTORES S.A.C.I.;AB973TS - SERVICE 120000 KM + ALIN ROT Y BAL - MENDOZA CAPITAL -FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K2JJ044623-GARANTIA;$ 31.420,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
10/1/2022;OC-00010880;NG SOLUCIONES TECNOLOGICAS SRL;Reparaciones definitivas R34 - OC-00006734;$ 1.545.048,74;Pesos;Gerencia de Operaciones Terrestres;Licitacion Privada Nacional
10/1/2022;OC-00010872;PUSSETTO SALTA SA;AB263RM - REPOSICION DE BATERIA X AGOTAMIENTO - ORAN-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J5HJ007289-;$ 18.345,95;Pesos;Subgerencia de Servicios Corporativos y Logistica;
10/1/2022;OC-00010873;PEREZ WALTER DANIEL CMV;NQY799 - PROVISION DE MANIJA T PARA PORTON TRASERO - BENAVIDEZ-VW AMAROK 2.0L TDI 140CV 4x4 210--2014-8AWDD42H8EA025402-;$ 3.854,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
10/1/2022;OC-00010874;ARIAS GASTON AUGUSTO;50 varillas roscadas 3/8 zinc para bandejeo eléctrico - reacondicionamiento sala Base Band;$ 14.399,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
10/1/2022;OC-00010875;Bono Neumaticos SA;AC787ON - SERVICE 200000 KM + ALIN ROT Y BAL + LAVADO INTEGRAL + ACEITADO BAJO CHASIS - CERES-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC447140-;$ 34.846,15;Pesos;Subgerencia de Servicios Corporativos y Logistica;
11/1/2022;OC-00010882;TECNIC AMS GROUP SA;Mantenimiento correctivo antenas VSAT;$ 1.225.000,00;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Compras Menores
11/1/2022;OC-00010885;GIGARED S.A.;ABONO MENSUAL - Regularización por Servicios Prestados Adeudados de OC-8696 - Enlace L2L de 3 Gbps entre el Nodo ARSAT de Corrientes (Coordenadas: -27.4741667 -58.8533333) y el Nodo ARSAT de Posadas, Edificio de Marandú Comunicaciones S.E. (Coordenadas: -27.3638 -55.89115) - Puertos: 10 Gbps en equipamiento IP de la red de ARSAT - Período: Ago-2021 a Dic-2021 - Precio: USD/Mb 2,48 (s/IVA);$ 45.000,00;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso B
11/1/2022;OC-00010884;CHARTIER MIRTA SUSANA - BONAVIA NEUMATICOS;AD027DZ - REPOSICION DE BATERIA X AGOTAMIENTO - CORDOBA-PEUGEOT PARTNER FURGON CONFORT 1.6 2P--2018-8AEGC9HPAJG530389-;$ 16.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
12/1/2022;OC-00010888;BORIGEN BETZEL SRL;AC787OW - PROVISION Y REEMPLAZO DE ROTOR DE FRENO DEL + KIT DE PASTILLAS - SALTA-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446459-;$ 104.590,15;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
12/1/2022;OC-00010889;SOUTHATLANTIC MARITIME S.A.;flete internacional;$ 920,60;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
12/1/2022;OC-00010890;SOUTHATLANTIC MARITIME S.A.;flete internacional OC 10601;$ 1.351,38;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
12/1/2022;OC-00010891;Control Informatico de Cargas S.A;flete internacional OC 10182;$ 1.472,50;Dólares;Gerencia de Administracion y Finanzas;Compras Menores
13/1/2022;OC-00010895;TECNORED CHILE SPA;Hardware Ampliación de canales, nodos y servicios;$ 2.313.101,27;Dólares;Gerencia de Operaciones Terrestres;Concurso Especifico por Invitacion
13/1/2022;OC-00010897;ENERSYS  ARGENTINA SOCIEDAD ANONIMA;Baterias 12V 200AH;$ 40.470,14;Dólares;Gerencia de Operaciones Terrestres;Contratacion directa - Inciso A
13/1/2022;OC-00010893;SELVA SA;AB973UL - PROVISION Y REEMPLAZO DE  BRAZOS Y BUJES DE SUSP DEL (IZQ Y DER) + AMORTIGUADORES DEL  - POSADAS -FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K4JJ046664-GARANTIA;$ 139.469,91;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/1/2022;OC-00010894;Gonzalez Automoviles SA;AC787OP- PROVISION Y REEMPLAZO DE AMORTIGUADORES DEL Y TRAS + KIT LAVADOR PARABRISAS + 2 TAZAS DE RUEDA + ALINEACION - MISIONES-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC447062-;$ 93.601,06;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
13/1/2022;OC-00010896;T.M S.A;AE174MX - SERVICE 100000 KM + ALIN ROT Y BAL - EL DORADO, MISIONES -TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2020-8AJFB8CBXL1559942-GARANTIA;$ 36.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/1/2022;OC-00010898;FABRICA DE BANDERAS SRL Antiguo Casa Cesto;5 banderas argentina de 3.50 x 6 m;$ 62.920,00;Pesos;Gerencia de Relaciones Institucionales;Compras Menores
13/1/2022;OC-00010899;MARMAQ Revisión Técnica Jurisdicción Nacional;KUX006 - REVISION TECNICA VEHICULAR OBLIGATORIA - BENAVIDEZ-MERCEDES BENZ SPRINTER 313CDI/3550-mixt04+1--2012-8AC903662CE055289-;$ 8.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
13/1/2022;OC-00010892;PROPRINT - Wide Format S.A.;BACK DE PRENSA;$ 15.730,00;Pesos;Gerencia de Relaciones Institucionales;
